,Unnamed: 0,uid,path,shimmer_std,energy_frequency_domain,fundamental_frequency,formant_frequency
405,405,onsz,../drive/MyDrive/Explainability/Data/LPF_train_audios/onsz.wav,0.666342,94.35705729507097,0.2809906,0.1429301
406,406,zkfl,../drive/MyDrive/Explainability/Data/LPF_train_audios/zkfl.wav,0.78246605,95.8150313746573,0.2768153,0.15063165
407,407,oukj,../drive/MyDrive/Explainability/Data/LPF_train_audios/oukj.wav,0.7978801,87.8488466561371,0.25667417,0.1322504
408,408,ualr,../drive/MyDrive/Explainability/Data/LPF_train_audios/ualr.wav,0.6298737,90.90989797286684,0.26892874,0.12506682
409,409,xjdj,../drive/MyDrive/Explainability/Data/LPF_train_audios/xjdj.wav,0.82282245,88.62479199019694,0.2589315,0.09739157
410,410,mjxq,../drive/MyDrive/Explainability/Data/LPF_train_audios/mjxq.wav,0.80230653,97.99123165413162,0.39279404,0.11906976
411,411,odsf,../drive/MyDrive/Explainability/Data/LPF_train_audios/odsf.wav,0.8463095,91.96695260978716,0.17858505,0.15002961
412,412,vjci,../drive/MyDrive/Explainability/Data/LPF_train_audios/vjci.wav,0.6590022,98.1191715133655,0.21478264,0.07969296
413,413,teac,../drive/MyDrive/Explainability/Data/LPF_train_audios/teac.wav,0.6372914,95.09019476338908,0.17777798,0.12417598
414,414,zkqs,../drive/MyDrive/Explainability/Data/LPF_train_audios/zkqs.wav,0.55963457,94.83497783267998,0.43058264,0.08573899
415,415,tpiv,../drive/MyDrive/Explainability/Data/LPF_train_audios/tpiv.wav,0.75462353,88.48457990891701,0.1895406,0.10943134
416,416,mmxq,../drive/MyDrive/Explainability/Data/LPF_train_audios/mmxq.wav,0.81139123,90.75602425747505,0.2148317,0.116988786
417,417,tlmx,../drive/MyDrive/Explainability/Data/LPF_train_audios/tlmx.wav,0.7987732,90.82369920645598,0.21008371,0.12463917
418,418,ayro,../drive/MyDrive/Explainability/Data/LPF_train_audios/ayro.wav,0.8603858,85.70694885951949,0.2629445,0.13143046
419,419,apez,../drive/MyDrive/Explainability/Data/LPF_train_audios/apez.wav,0.5229604,85.39741077770599,0.24370874,0.12785274
420,420,ksyn,../drive/MyDrive/Explainability/Data/LPF_train_audios/ksyn.wav,0.8646002,98.6625735558661,0.17717801,0.13922712
421,421,escm,../drive/MyDrive/Explainability/Data/LPF_train_audios/escm.wav,0.7703094,92.76994665863467,0.24309641,0.11299408
422,422,cptu,../drive/MyDrive/Explainability/Data/LPF_train_audios/cptu.wav,0.88941306,98.24157919069974,0.2278567,0.103535436
423,423,gimv,../drive/MyDrive/Explainability/Data/LPF_train_audios/gimv.wav,0.72636473,91.16080926367579,0.19459468,0.10756788
424,424,rulp,../drive/MyDrive/Explainability/Data/LPF_train_audios/rulp.wav,0.6679579,103.61374321732129,0.20259409,0.11500221
425,425,bnbq,../drive/MyDrive/Explainability/Data/LPF_train_audios/bnbq.wav,0.5546996,98.85904992648919,0.33628494,0.113093786
426,426,lctq,../drive/MyDrive/Explainability/Data/LPF_train_audios/lctq.wav,0.60449296,101.19178377102884,0.23505528,0.113979556
427,427,uias,../drive/MyDrive/Explainability/Data/LPF_train_audios/uias.wav,0.6523065,100.52826627865748,0.28818905,0.09933554
428,428,eaze,../drive/MyDrive/Explainability/Data/LPF_train_audios/eaze.wav,0.5925399,92.058423470046,0.32029983,0.109092824
429,429,xfag,../drive/MyDrive/Explainability/Data/LPF_train_audios/xfag.wav,0.59633756,100.31312650052729,0.29262415,0.11011088
430,430,htch,../drive/MyDrive/Explainability/Data/LPF_train_audios/htch.wav,0.73014957,93.91762621898246,0.14930761,0.12447775
431,431,iuuy,../drive/MyDrive/Explainability/Data/LPF_train_audios/iuuy.wav,0.647316,89.0726323716554,0.35099337,0.09520613
432,432,gplj,../drive/MyDrive/Explainability/Data/LPF_train_audios/gplj.wav,0.6042522,95.16205632207779,0.28691572,0.1231815
433,433,iian,../drive/MyDrive/Explainability/Data/LPF_train_audios/iian.wav,0.5841607,94.8135036930992,0.25640973,0.11222479
434,434,yfsu,../drive/MyDrive/Explainability/Data/LPF_train_audios/yfsu.wav,0.552163,104.12453653667933,0.35982066,0.12204898
435,435,ltbw,../drive/MyDrive/Explainability/Data/LPF_train_audios/ltbw.wav,0.6032132,93.84205085711208,0.23509926,0.11742362
436,436,vqrb,../drive/MyDrive/Explainability/Data/LPF_train_audios/vqrb.wav,0.56052554,85.70299677332109,0.26745808,0.11656421
437,437,xvhq,../drive/MyDrive/Explainability/Data/LPF_train_audios/xvhq.wav,0.5795883,88.7139189988307,0.34218657,0.11197294
438,438,zriz,../drive/MyDrive/Explainability/Data/LPF_train_audios/zriz.wav,0.61417633,92.54970714489255,0.17188036,0.12378959
439,439,itof,../drive/MyDrive/Explainability/Data/LPF_train_audios/itof.wav,0.5782655,93.13718026857791,0.26872182,0.11303017
440,440,hwqk,../drive/MyDrive/Explainability/Data/LPF_train_audios/hwqk.wav,0.54880196,91.09229739832072,0.28872052,0.11145063
441,441,tuev,../drive/MyDrive/Explainability/Data/LPF_train_audios/tuev.wav,0.6260854,94.53537434961426,0.35511526,0.10723227
442,442,odfc,../drive/MyDrive/Explainability/Data/LPF_train_audios/odfc.wav,0.6087923,99.45614506945235,0.30495325,0.12536824
443,443,zqcc,../drive/MyDrive/Explainability/Data/LPF_train_audios/zqcc.wav,0.5633273,77.51582372934448,0.17457192,0.14771877
444,444,olnn,../drive/MyDrive/Explainability/Data/LPF_train_audios/olnn.wav,0.61939126,69.23309640042754,0.32232448,0.12547688
445,445,kzkr,../drive/MyDrive/Explainability/Data/LPF_train_audios/kzkr.wav,0.5570922,79.97893491512295,0.29411906,0.11102482
446,446,pwpb,../drive/MyDrive/Explainability/Data/LPF_train_audios/pwpb.wav,0.53217554,68.8681763219274,0.25601497,0.13195142
447,447,mhao,../drive/MyDrive/Explainability/Data/LPF_train_audios/mhao.wav,0.617516,61.08095424880556,0.3746136,0.13515799
448,448,wivu,../drive/MyDrive/Explainability/Data/LPF_train_audios/wivu.wav,0.60470444,57.77456824586377,0.124117024,0.10971202
449,449,idgh,../drive/MyDrive/Explainability/Data/LPF_train_audios/idgh.wav,0.5429418,77.8135541195068,0.26665562,0.1044357
450,450,lvtd,../drive/MyDrive/Explainability/Data/LPF_train_audios/lvtd.wav,0.56318665,73.96279724266167,0.21553679,0.16034146
451,451,bpdx,../drive/MyDrive/Explainability/Data/LPF_train_audios/bpdx.wav,0.56860405,76.71640414859196,0.28535065,0.13131204
452,452,gttf,../drive/MyDrive/Explainability/Data/LPF_train_audios/gttf.wav,0.80279964,78.41556453434778,0.15611629,0.11816392
453,453,hqbo,../drive/MyDrive/Explainability/Data/LPF_train_audios/hqbo.wav,0.5874697,72.3321967072856,0.17214929,0.1556108
454,454,pbsm,../drive/MyDrive/Explainability/Data/LPF_train_audios/pbsm.wav,0.59100586,85.01001229407818,0.21194746,0.12927888
455,455,dfzb,../drive/MyDrive/Explainability/Data/LPF_train_audios/dfzb.wav,0.7064386,73.62113098767753,0.14940946,0.101888314
456,456,wsxm,../drive/MyDrive/Explainability/Data/LPF_train_audios/wsxm.wav,0.5965791,74.30684576055721,0.31019336,0.16490257
457,457,ufxt,../drive/MyDrive/Explainability/Data/LPF_train_audios/ufxt.wav,0.5391154,65.22576962308418,0.21041498,0.14561962
458,458,this,../drive/MyDrive/Explainability/Data/LPF_train_audios/this.wav,0.5539923,83.10220288432242,0.3437868,0.11730622
459,459,puom,../drive/MyDrive/Explainability/Data/LPF_train_audios/puom.wav,0.52432686,57.372497717125555,0.36650616,0.15021797
460,460,cigp,../drive/MyDrive/Explainability/Data/LPF_train_audios/cigp.wav,0.6514471,71.52943253075159,0.13990135,0.10673432
461,461,lvzm,../drive/MyDrive/Explainability/Data/LPF_train_audios/lvzm.wav,0.7682338,77.59930252586138,0.15509452,0.09732391
462,462,rrce,../drive/MyDrive/Explainability/Data/LPF_train_audios/rrce.wav,0.71127045,58.810847475085055,0.4025514,0.14153354
463,463,rdlm,../drive/MyDrive/Explainability/Data/LPF_train_audios/rdlm.wav,0.5059543,79.14738409043392,0.24637088,0.13614479
464,464,dkrh,../drive/MyDrive/Explainability/Data/LPF_train_audios/dkrh.wav,0.6075213,80.82273469838685,0.13301836,0.09735071
465,465,ddqv,../drive/MyDrive/Explainability/Data/LPF_train_audios/ddqv.wav,0.54693276,72.96932284823451,0.3296176,0.12665054
466,466,yksq,../drive/MyDrive/Explainability/Data/LPF_train_audios/yksq.wav,0.3895727,53.83640172376652,0.25238103,0.1191944
467,467,nmzv,../drive/MyDrive/Explainability/Data/LPF_train_audios/nmzv.wav,0.5702743,62.907536475735206,0.24610327,0.11169968
468,468,izbb,../drive/MyDrive/Explainability/Data/LPF_train_audios/izbb.wav,0.55537283,61.5005943729145,0.18104027,0.13828832
469,469,facg,../drive/MyDrive/Explainability/Data/LPF_train_audios/facg.wav,0.47052643,55.10351080205151,0.06462238,0.12232222
470,470,ptrf,../drive/MyDrive/Explainability/Data/LPF_train_audios/ptrf.wav,0.7736688,62.93646214911707,0.2046138,0.11353387
471,471,kgid,../drive/MyDrive/Explainability/Data/LPF_train_audios/kgid.wav,0.64122695,61.07754124695699,0.24433509,0.11968936
472,472,djus,../drive/MyDrive/Explainability/Data/LPF_train_audios/djus.wav,0.7918521,73.96185516335348,0.22165023,0.12657337
473,473,kozv,../drive/MyDrive/Explainability/Data/LPF_train_audios/kozv.wav,0.7424814,79.66342109293068,0.24166426,0.11666296
474,474,wkaf,../drive/MyDrive/Explainability/Data/LPF_train_audios/wkaf.wav,0.51361746,62.98417308587702,0.34042877,0.15093295
475,475,sfgz,../drive/MyDrive/Explainability/Data/LPF_train_audios/sfgz.wav,0.925704,61.5319889012046,0.07551051,0.1300931
476,476,ocjk,../drive/MyDrive/Explainability/Data/LPF_train_audios/ocjk.wav,0.53060573,74.72573778876045,0.40616775,0.14665286
477,477,vtuo,../drive/MyDrive/Explainability/Data/LPF_train_audios/vtuo.wav,0.71580046,95.2239464476483,0.27279568,0.10589382
478,478,eqyg,../drive/MyDrive/Explainability/Data/LPF_train_audios/eqyg.wav,0.7956651,86.56525822800505,0.25191844,0.112481825
479,479,vmzi,../drive/MyDrive/Explainability/Data/LPF_train_audios/vmzi.wav,0.7614698,63.551301361564626,0.24436308,0.10874551
480,480,hpbe,../drive/MyDrive/Explainability/Data/LPF_train_audios/hpbe.wav,0.57684386,81.4863915865541,0.17867677,0.12458017
481,481,dxzb,../drive/MyDrive/Explainability/Data/LPF_train_audios/dxzb.wav,0.6058164,78.98213438519183,0.33429295,0.15078919
482,482,gkoh,../drive/MyDrive/Explainability/Data/LPF_train_audios/gkoh.wav,0.5944083,76.58683494881268,0.11742614,0.13608254
483,483,cckb,../drive/MyDrive/Explainability/Data/LPF_train_audios/cckb.wav,0.58723795,69.74524236232328,0.33860835,0.13388196
484,484,fwif,../drive/MyDrive/Explainability/Data/LPF_train_audios/fwif.wav,0.5129604,57.25834131364216,0.13580059,0.103619315
485,485,vsfs,../drive/MyDrive/Explainability/Data/LPF_train_audios/vsfs.wav,0.5953994,66.6466888310842,0.3253898,0.11999163
486,486,oelh,../drive/MyDrive/Explainability/Data/LPF_train_audios/oelh.wav,0.64437866,59.06014897117038,0.23514286,0.13437796
487,487,umdl,../drive/MyDrive/Explainability/Data/LPF_train_audios/umdl.wav,0.8077436,72.84995507171905,0.18206678,0.13478899
488,488,zhot,../drive/MyDrive/Explainability/Data/LPF_train_audios/zhot.wav,0.72615933,80.56172021959952,0.25045857,0.13995832
489,489,evni,../drive/MyDrive/Explainability/Data/LPF_train_audios/evni.wav,0.60481256,75.59046769812377,0.2262746,0.11882046
490,490,anlg,../drive/MyDrive/Explainability/Data/LPF_train_audios/anlg.wav,0.7355522,67.17838625602879,0.2244531,0.11217356
491,491,rtmd,../drive/MyDrive/Explainability/Data/LPF_train_audios/rtmd.wav,0.5941447,81.66578322215129,0.29542643,0.12956047
492,492,tsfq,../drive/MyDrive/Explainability/Data/LPF_train_audios/tsfq.wav,0.57972246,67.9357388896897,0.1696372,0.11790775
493,493,delk,../drive/MyDrive/Explainability/Data/LPF_train_audios/delk.wav,0.7860452,59.612381573695615,0.2104598,0.115169056
494,494,nebc,../drive/MyDrive/Explainability/Data/LPF_train_audios/nebc.wav,0.6373293,79.30554805770485,0.17028865,0.13146871
495,495,lzle,../drive/MyDrive/Explainability/Data/LPF_train_audios/lzle.wav,0.55142075,84.26088737083862,0.19229639,0.11982213
496,496,xdff,../drive/MyDrive/Explainability/Data/LPF_train_audios/xdff.wav,0.6348119,66.55845565795813,0.21989968,0.12526678
497,497,zsbf,../drive/MyDrive/Explainability/Data/LPF_train_audios/zsbf.wav,0.7245048,64.93095354982935,0.17430104,0.11632492
498,498,ujdk,../drive/MyDrive/Explainability/Data/LPF_train_audios/ujdk.wav,0.7489382,81.66452372029468,0.18301281,0.13577484
499,499,xdjx,../drive/MyDrive/Explainability/Data/LPF_train_audios/xdjx.wav,0.75035214,79.96994097695787,0.10439251,0.11302356
500,500,ufed,../drive/MyDrive/Explainability/Data/LPF_train_audios/ufed.wav,0.5692923,65.00548143348486,0.17493694,0.13927905
501,501,oixw,../drive/MyDrive/Explainability/Data/LPF_train_audios/oixw.wav,0.6255717,79.767736180323,0.25394845,0.13457032
502,502,vsfq,../drive/MyDrive/Explainability/Data/LPF_train_audios/vsfq.wav,0.8087224,66.86169941479115,0.15818161,0.11234849
503,503,bxkp,../drive/MyDrive/Explainability/Data/LPF_train_audios/bxkp.wav,0.6997275,85.31021503008216,0.3047169,0.12659821
504,504,jjpd,../drive/MyDrive/Explainability/Data/LPF_train_audios/jjpd.wav,0.9280513,62.046120805866764,0.11036404,0.1006095
505,505,pgab,../drive/MyDrive/Explainability/Data/LPF_train_audios/pgab.wav,0.62944627,70.7419548062746,0.49692726,0.14613543
506,506,iock,../drive/MyDrive/Explainability/Data/LPF_train_audios/iock.wav,0.65684175,73.74090093740853,0.1395744,0.12215016
507,507,bctw,../drive/MyDrive/Explainability/Data/LPF_train_audios/bctw.wav,0.6414254,64.08003058844878,0.266715,0.11727372
508,508,jimd,../drive/MyDrive/Explainability/Data/LPF_train_audios/jimd.wav,0.59680957,69.14841665908628,0.28608835,0.13628444
509,509,mjrf,../drive/MyDrive/Explainability/Data/LPF_train_audios/mjrf.wav,0.82178855,78.81951360961254,0.24180612,0.12767309
510,510,jlfq,../drive/MyDrive/Explainability/Data/LPF_train_audios/jlfq.wav,0.62040776,73.76036010271409,0.37282017,0.16240136
511,511,afvm,../drive/MyDrive/Explainability/Data/LPF_train_audios/afvm.wav,0.57876235,65.64694517457177,0.5142011,0.14765619
512,512,tjqv,../drive/MyDrive/Explainability/Data/LPF_train_audios/tjqv.wav,0.6569881,66.68957653141884,0.15600334,0.101568684
513,513,vkik,../drive/MyDrive/Explainability/Data/LPF_train_audios/vkik.wav,0.71372795,89.22722508502908,0.33029273,0.1217458
514,514,aowd,../drive/MyDrive/Explainability/Data/LPF_train_audios/aowd.wav,0.61794364,72.7656341234681,0.19487852,0.118008606
515,515,jodn,../drive/MyDrive/Explainability/Data/LPF_train_audios/jodn.wav,0.51546305,66.68055270515843,0.27007508,0.13274428
516,516,hubc,../drive/MyDrive/Explainability/Data/LPF_train_audios/hubc.wav,0.7852957,87.03611269678049,0.16968668,0.122260705
517,517,ibqy,../drive/MyDrive/Explainability/Data/LPF_train_audios/ibqy.wav,0.6160196,70.67657103874664,0.4998694,0.10497765
518,518,xoct,../drive/MyDrive/Explainability/Data/LPF_train_audios/xoct.wav,0.50668436,59.427148062259356,0.3621501,0.133927
519,519,snjj,../drive/MyDrive/Explainability/Data/LPF_train_audios/snjj.wav,0.68089306,69.75777528287206,0.11445817,0.1298262
520,520,jryz,../drive/MyDrive/Explainability/Data/LPF_train_audios/jryz.wav,0.5657494,77.10078458149407,0.38254935,0.17612904
521,521,vmec,../drive/MyDrive/Explainability/Data/LPF_train_audios/vmec.wav,0.6921034,85.32147695737501,0.30448148,0.12643023
522,522,zjso,../drive/MyDrive/Explainability/Data/LPF_train_audios/zjso.wav,0.58135116,58.922073959115906,0.21404186,0.15170705
523,523,cepj,../drive/MyDrive/Explainability/Data/LPF_train_audios/cepj.wav,0.436998,49.36043947304584,0.1304492,0.13736638
524,524,qknn,../drive/MyDrive/Explainability/Data/LPF_train_audios/qknn.wav,0.81172603,65.39281415926692,0.19802345,0.08780815
525,525,otru,../drive/MyDrive/Explainability/Data/LPF_train_audios/otru.wav,0.5995296,73.56831058215191,0.39151195,0.1502186
526,526,vuga,../drive/MyDrive/Explainability/Data/LPF_train_audios/vuga.wav,0.60178,71.205811045321,0.25145727,0.11412056
527,527,uskt,../drive/MyDrive/Explainability/Data/LPF_train_audios/uskt.wav,0.55879515,69.98247494871086,0.12705608,0.113535464
528,528,aikf,../drive/MyDrive/Explainability/Data/LPF_train_audios/aikf.wav,0.5854944,61.252201598694036,0.13443701,0.14436392
529,529,olaa,../drive/MyDrive/Explainability/Data/LPF_train_audios/olaa.wav,0.63768405,57.30284614806968,0.16857842,0.18106975
530,530,sizc,../drive/MyDrive/Explainability/Data/LPF_train_audios/sizc.wav,0.6091531,86.77296536539197,0.21226138,0.11786799
531,531,prqz,../drive/MyDrive/Explainability/Data/LPF_train_audios/prqz.wav,0.5642622,81.36330354543531,0.22250168,0.10764401
532,532,cxmp,../drive/MyDrive/Explainability/Data/LPF_train_audios/cxmp.wav,0.71113896,82.02098162374622,0.1226202,0.14225619
533,533,hoca,../drive/MyDrive/Explainability/Data/LPF_train_audios/hoca.wav,0.51026905,60.00949216330444,0.44041604,0.15198392
534,534,vxnl,../drive/MyDrive/Explainability/Data/LPF_train_audios/vxnl.wav,0.5858185,74.42816855340342,0.24244905,0.13468738
535,535,ihrz,../drive/MyDrive/Explainability/Data/LPF_train_audios/ihrz.wav,0.75559324,85.70727649227797,0.32246685,0.11556689
536,536,thlx,../drive/MyDrive/Explainability/Data/LPF_train_audios/thlx.wav,0.6888588,80.55597462575797,0.15363087,0.11337783
537,537,upua,../drive/MyDrive/Explainability/Data/LPF_train_audios/upua.wav,0.85350627,72.24123046827627,0.18486536,0.13173833
538,538,dzoj,../drive/MyDrive/Explainability/Data/LPF_train_audios/dzoj.wav,0.6739444,80.39397537049304,0.22803697,0.12272496
539,539,lkoj,../drive/MyDrive/Explainability/Data/LPF_train_audios/lkoj.wav,0.6311033,73.8697819199382,0.24588677,0.13756335
540,540,oqkr,../drive/MyDrive/Explainability/Data/LPF_train_audios/oqkr.wav,0.6887643,82.32367306289946,0.40916136,0.14287801
541,541,hqup,../drive/MyDrive/Explainability/Data/LPF_train_audios/hqup.wav,0.7807011,71.01382888786665,0.09233482,0.11796596
542,542,bkrf,../drive/MyDrive/Explainability/Data/LPF_train_audios/bkrf.wav,0.56670916,74.03801874602814,0.2193289,0.10605239
543,543,mpws,../drive/MyDrive/Explainability/Data/LPF_train_audios/mpws.wav,0.83001035,86.53320276470077,0.29096055,0.13950439
544,544,kflj,../drive/MyDrive/Explainability/Data/LPF_train_audios/kflj.wav,0.61621124,63.1790112718066,0.2019612,0.13955939
545,545,gktf,../drive/MyDrive/Explainability/Data/LPF_train_audios/gktf.wav,0.59773576,70.53903468064141,0.20672661,0.14330776
546,546,rqyj,../drive/MyDrive/Explainability/Data/LPF_train_audios/rqyj.wav,0.65755045,78.71495966451062,0.29257095,0.1152858
547,547,akqh,../drive/MyDrive/Explainability/Data/LPF_train_audios/akqh.wav,0.73814946,49.51080345762257,0.1634066,0.14923728
548,548,lgve,../drive/MyDrive/Explainability/Data/LPF_train_audios/lgve.wav,0.70293254,81.45484770605945,0.2754416,0.10992968
549,549,vwbv,../drive/MyDrive/Explainability/Data/LPF_train_audios/vwbv.wav,0.3054092,53.246626309568356,0.20813753,0.16967842
550,550,lvrr,../drive/MyDrive/Explainability/Data/LPF_train_audios/lvrr.wav,0.5726569,51.47309330634177,0.11376462,0.09230708
551,551,zokw,../drive/MyDrive/Explainability/Data/LPF_train_audios/zokw.wav,0.6682183,83.08569526185971,0.42696905,0.1214196
552,552,xmkn,../drive/MyDrive/Explainability/Data/LPF_train_audios/xmkn.wav,0.69627607,89.15896879028091,0.21042888,0.12671055
553,553,sjtf,../drive/MyDrive/Explainability/Data/LPF_train_audios/sjtf.wav,0.6584101,71.76500224420296,0.5238434,0.15629366
554,554,pwop,../drive/MyDrive/Explainability/Data/LPF_train_audios/pwop.wav,0.7945628,73.4003408533417,0.23903708,0.123189054
555,555,ybxe,../drive/MyDrive/Explainability/Data/LPF_train_audios/ybxe.wav,0.5855853,82.01833132506803,0.48612317,0.10465713
556,556,bxir,../drive/MyDrive/Explainability/Data/LPF_train_audios/bxir.wav,0.6404533,65.97881866456103,0.28699607,0.1634614
557,557,ucer,../drive/MyDrive/Explainability/Data/LPF_train_audios/ucer.wav,0.56511766,77.50859919501382,0.19617346,0.13215443
558,558,hdmx,../drive/MyDrive/Explainability/Data/LPF_train_audios/hdmx.wav,0.66782886,73.74187867511723,0.23965509,0.15459415
559,559,khhp,../drive/MyDrive/Explainability/Data/LPF_train_audios/khhp.wav,0.6383397,71.8156561761953,0.1694451,0.12946498
560,560,bqas,../drive/MyDrive/Explainability/Data/LPF_train_audios/bqas.wav,0.9397825,69.39268147229023,0.13263641,0.12832642
561,561,atnv,../drive/MyDrive/Explainability/Data/LPF_train_audios/atnv.wav,0.7581008,74.22413448824122,0.15356778,0.121423244
562,562,xrem,../drive/MyDrive/Explainability/Data/LPF_train_audios/xrem.wav,0.8076024,77.97019535204299,0.12504219,0.12051238
563,563,bnza,../drive/MyDrive/Explainability/Data/LPF_train_audios/bnza.wav,0.56959003,81.8180173566431,0.2339128,0.120487764
564,564,haon,../drive/MyDrive/Explainability/Data/LPF_train_audios/haon.wav,0.9017751,79.96810266335756,0.24255677,0.12519515
565,565,hqsp,../drive/MyDrive/Explainability/Data/LPF_train_audios/hqsp.wav,0.77378505,89.55595348134112,0.2941716,0.1278934
566,566,qmid,../drive/MyDrive/Explainability/Data/LPF_train_audios/qmid.wav,0.62828845,67.239434005941,0.077162385,0.10244078
567,567,ecym,../drive/MyDrive/Explainability/Data/LPF_train_audios/ecym.wav,0.7450092,86.00848209259209,0.1422816,0.15179154
568,568,gybc,../drive/MyDrive/Explainability/Data/LPF_train_audios/gybc.wav,0.70645374,89.28421387332422,0.23330244,0.1053849
569,569,djvv,../drive/MyDrive/Explainability/Data/LPF_train_audios/djvv.wav,0.7569744,69.62080161203913,0.13227004,0.16445994
570,570,xnjt,../drive/MyDrive/Explainability/Data/LPF_train_audios/xnjt.wav,0.69822913,90.38459284324341,0.3277864,0.14335392
571,571,wvzs,../drive/MyDrive/Explainability/Data/LPF_train_audios/wvzs.wav,0.5758731,71.22927794990821,0.17202525,0.115866944
572,572,xqvq,../drive/MyDrive/Explainability/Data/LPF_train_audios/xqvq.wav,0.8084845,89.38305542227238,0.19060291,0.13578139
573,573,lhpl,../drive/MyDrive/Explainability/Data/LPF_train_audios/lhpl.wav,0.7668677,61.35575728243781,0.06461339,0.1051235
574,574,unbe,../drive/MyDrive/Explainability/Data/LPF_train_audios/unbe.wav,0.87237215,69.02130508561007,0.11053523,0.12795389
575,575,hyum,../drive/MyDrive/Explainability/Data/LPF_train_audios/hyum.wav,0.56039166,80.24949188624,0.22432634,0.12461
576,576,qtws,../drive/MyDrive/Explainability/Data/LPF_train_audios/qtws.wav,0.72025347,81.23840628126746,0.13243641,0.123407036
577,577,ghfo,../drive/MyDrive/Explainability/Data/LPF_train_audios/ghfo.wav,0.7356914,78.86866278023683,0.3023666,0.110904664
578,578,wzuy,../drive/MyDrive/Explainability/Data/LPF_train_audios/wzuy.wav,0.70090103,69.30896775851012,0.12856738,0.10648991
579,579,rikr,../drive/MyDrive/Explainability/Data/LPF_train_audios/rikr.wav,0.6636144,68.4048745357722,0.31045568,0.1633714
580,580,ushd,../drive/MyDrive/Explainability/Data/LPF_train_audios/ushd.wav,0.67190444,67.33556734908116,0.2227438,0.1470703
581,581,mkmt,../drive/MyDrive/Explainability/Data/LPF_train_audios/mkmt.wav,0.8488959,77.72752733438527,0.11354984,0.13252462
582,582,hmoy,../drive/MyDrive/Explainability/Data/LPF_train_audios/hmoy.wav,0.60549605,78.00619528055412,0.21213382,0.1415323
583,583,neul,../drive/MyDrive/Explainability/Data/LPF_train_audios/neul.wav,0.56953734,62.7472551077838,0.38080186,0.15267742
584,584,nwco,../drive/MyDrive/Explainability/Data/LPF_train_audios/nwco.wav,0.7973114,59.44986036014353,0.07003254,0.14810862
585,585,sthf,../drive/MyDrive/Explainability/Data/LPF_train_audios/sthf.wav,0.84925324,78.0357055978296,0.086150415,0.09974825
586,586,flje,../drive/MyDrive/Explainability/Data/LPF_train_audios/flje.wav,0.68684155,73.18908294554778,0.15627457,0.12647799
587,587,gfbg,../drive/MyDrive/Explainability/Data/LPF_train_audios/gfbg.wav,0.5509892,74.0467934722422,0.22728321,0.13163441
588,588,akni,../drive/MyDrive/Explainability/Data/LPF_train_audios/akni.wav,0.7955058,55.46428286581829,0.12268474,0.10565929
589,589,rkkt,../drive/MyDrive/Explainability/Data/LPF_train_audios/rkkt.wav,0.74022603,88.95694143170802,0.26497447,0.113464266
590,590,mkya,../drive/MyDrive/Explainability/Data/LPF_train_audios/mkya.wav,0.64784294,72.96522521588237,0.29274398,0.1120238
591,591,heuo,../drive/MyDrive/Explainability/Data/LPF_train_audios/heuo.wav,0.8198909,65.91791950973911,0.25124258,0.111443356
592,592,skht,../drive/MyDrive/Explainability/Data/LPF_train_audios/skht.wav,0.6738929,84.12949012305745,0.19314101,0.12517947
593,593,umyr,../drive/MyDrive/Explainability/Data/LPF_train_audios/umyr.wav,0.7958254,87.38293317477826,0.23658356,0.13358569
594,594,pmvs,../drive/MyDrive/Explainability/Data/LPF_train_audios/pmvs.wav,0.7854793,92.58768813728112,0.3017764,0.10216661
595,595,koox,../drive/MyDrive/Explainability/Data/LPF_train_audios/koox.wav,0.81674767,85.5417217618225,0.3121167,0.11162428
596,596,bzcm,../drive/MyDrive/Explainability/Data/LPF_train_audios/bzcm.wav,0.6214678,76.5729270578426,0.14656693,0.13954788
597,597,xkuq,../drive/MyDrive/Explainability/Data/LPF_train_audios/xkuq.wav,0.7372355,75.12500054804225,0.11617456,0.12405551
598,598,xbyn,../drive/MyDrive/Explainability/Data/LPF_train_audios/xbyn.wav,0.7294055,91.21199891873884,0.27312416,0.099040866
599,599,vnzs,../drive/MyDrive/Explainability/Data/LPF_train_audios/vnzs.wav,0.8179899,73.27936258738637,0.14676279,0.112443976
600,600,uhwm,../drive/MyDrive/Explainability/Data/LPF_train_audios/uhwm.wav,0.58592165,82.44671016963386,0.20573696,0.13585237
601,601,fhto,../drive/MyDrive/Explainability/Data/LPF_train_audios/fhto.wav,0.45455933,51.86923744635,0.10238634,0.1361678
602,602,dpau,../drive/MyDrive/Explainability/Data/LPF_train_audios/dpau.wav,0.7188432,81.39970398284768,0.29312217,0.11201269
603,603,vjdd,../drive/MyDrive/Explainability/Data/LPF_train_audios/vjdd.wav,0.5778071,62.307585970533445,0.25285274,0.10441571
604,604,ehva,../drive/MyDrive/Explainability/Data/LPF_train_audios/ehva.wav,0.6538157,79.17680667483353,0.16122073,0.12753
605,605,ddxn,../drive/MyDrive/Explainability/Data/LPF_train_audios/ddxn.wav,0.7588057,78.4232201573394,0.12814304,0.13056387
606,606,dmhg,../drive/MyDrive/Explainability/Data/LPF_train_audios/dmhg.wav,0.7166923,83.83375002187728,0.33603492,0.10988909
607,607,bfug,../drive/MyDrive/Explainability/Data/LPF_train_audios/bfug.wav,0.94958776,55.024330508374064,0.04576581,0.09302002
